BC ID	MUT ID	STRAIN	ENV	DAY	T0	T1	T2	T3	T4
20188	710	DivAnc	SC3	1	42	57	53	60	31
20216	400	DivAnc	SC3	1	13	73	10	11	3
20260	647	DivAnc	SC3	1	315	854	533	686	775
20261	157	DivAnc	SC3	1	13	60	44	36	48
20329	5	DivAnc	SC3	1	0	0	0	14	0
20415	47	DivAnc	SC3	1	284	1062	666	815	926
20489	138	DivAnc	SC3	1	273	1488	793	1110	968
20521	898	DivAnc	SC3	1	196	1014	328	492	320
20588	924	DivAnc	SC3	1	0	0	1	1	0
20611	1002	DivAnc	SC3	1	4	4	2	4	2
20673	964	DivAnc	SC3	1	174	1127	439	645	585
20705	1000	DivAnc	SC3	1	343	1760	929	1513	1846
20718	642	DivAnc	SC3	1	189	1048	516	844	660
21038	657	DivAnc	SC3	1	285	1273	832	1183	1393
21045	680	DivAnc	SC3	1	348	1634	770	893	1225
21078	639	DivAnc	SC3	1	250	1100	672	902	1062
21115	468	DivAnc	SC3	1	1	0	1	3	3
21146	768	DivAnc	SC3	1	297	1119	695	1025	826
21423	421	DivAnc	SC3	1	80	71	86	94	41
21456	75	DivAnc	SC3	1	82	325	148	126	153
21469	60	DivAnc	SC3	1	612	3042	1962	2772	2963
21506	418	DivAnc	SC3	1	1	3	0	1	1
21539	232	DivAnc	SC3	1	138	821	432	645	563
21573	381	DivAnc	SC3	1	557	3922	2504	3306	4241
21595	849	DivAnc	SC3	1	3	0	0	2	1
21631	185	DivAnc	SC3	1	344	1851	835	834	768
21747	214	DivAnc	SC3	1	43	43	52	45	27
21791	717	DivAnc	SC3	1	225	1270	856	1398	1675
21930	34	DivAnc	SC3	1	193	902	565	692	468
22192	930	DivAnc	SC3	1	142	639	309	359	310
22255	586	DivAnc	SC3	1	0	0	0	0	1
22262	20	DivAnc	SC3	1	152	811	344	352	461
22299	625	DivAnc	SC3	1	2	2	2	2	2
22335	226	DivAnc	SC3	1	258	1136	789	1210	1532
22361	836	DivAnc	SC3	1	123	149	139	119	58
22384	764	DivAnc	SC3	1	147	822	521	842	801
22402	231	DivAnc	SC3	1	1	0	0	1	0
22409	302	DivAnc	SC3	1	213	1000	638	974	825
22425	170	DivAnc	SC3	1	25	115	53	96	101
22484	453	DivAnc	SC3	1	159	787	396	495	752
22534	52	DivAnc	SC3	1	142	768	189	258	208
22631	130	DivAnc	SC3	1	0	1	0	0	0
22766	592	DivAnc	SC3	1	779	4389	4589	7523	7596
22805	886	DivAnc	SC3	1	284	1257	656	839	1153
22816	846	DivAnc	SC3	1	257	1665	811	1236	1236
22860	853	DivAnc	SC3	1	76	99	84	82	42
22865	618	DivAnc	SC3	1	2	2	3	3	1
22941	148	DivAnc	SC3	1	32	85	52	65	16
22955	813	DivAnc	SC3	1	22	17	0	0	0
22987	237	DivAnc	SC3	1	112	681	283	420	434
23010	912	DivAnc	SC3	1	2	0	1	0	0
23014	84	DivAnc	SC3	1	21	15	15	12	5
23061	622	DivAnc	SC3	1	166	870	614	833	897
23140	819	DivAnc	SC3	1	4	0	0	6	1
23204	883	DivAnc	SC3	1	1	2	4	1	1
23257	627	DivAnc	SC3	1	65	408	174	222	121
23350	688	DivAnc	SC3	1	40	154	65	41	12
23376	375	DivAnc	SC3	1	182	1493	908	1042	1073
23417	1013	DivAnc	SC3	1	19	21	29	26	11
23428	353	DivAnc	SC3	1	2	3	6	3	2
23444	742	DivAnc	SC3	1	50	34	25	34	12
23481	85	DivAnc	SC3	1	283	1684	818	892	871
23530	340	DivAnc	SC3	1	52	197	187	319	331
23585	809	DivAnc	SC3	1	29	47	35	43	22
23627	181	DivAnc	SC3	1	163	909	515	596	511
23745	781	DivAnc	SC3	1	17	35	30	28	8
23748	295	DivAnc	SC3	1	359	1804	1022	1701	1705
23829	212	DivAnc	SC3	1	422	2387	1026	1384	1499
23911	807	DivAnc	SC3	1	1337	7053	3439	5090	5920
23912	455	DivAnc	SC3	1	0	0	0	0	1
24016	98	DivAnc	SC3	1	3	2	1	2	1
24067	969	DivAnc	SC3	1	100	480	337	366	417
24082	97	DivAnc	SC3	1	92	442	171	228	387
